,movieId,title,genres,userId,rating,timestamp,release_year,num_genres,rating_year,rating_month,num_ratings,movie_age_at_rating
51,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,151.0,5.0,1997-02-14 19:06:35,1995,5,1997,2,215,2
52,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,153.0,2.0,2018-05-05 19:30:42,1995,5,2018,5,215,23
53,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,155.0,3.0,2000-06-24 15:48:43,1995,5,2000,6,215,5
54,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,156.0,4.0,2005-01-27 19:37:20,1995,5,2005,1,215,10
55,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,159.0,4.5,2017-10-22 02:42:52,1995,5,2017,10,215,22
56,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,160.0,4.0,2000-10-09 18:10:26,1995,5,2000,10,215,5
57,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,161.0,4.0,2007-04-16 19:29:25,1995,5,2007,4,215,12
58,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,166.0,5.0,2007-09-16 22:08:49,1995,5,2007,9,215,12
59,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,167.0,3.5,2006-08-04 20:05:23,1995,5,2006,8,215,11
60,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,169.0,4.5,2003-07-28 21:31:58,1995,5,2003,7,215,8
61,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,171.0,5.0,1997-06-21 14:42:39,1995,5,1997,6,215,2
62,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,177.0,5.0,2015-06-28 23:18:55,1995,5,2015,6,215,20
63,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,178.0,4.0,2006-11-24 07:55:11,1995,5,2006,11,215,11
64,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,179.0,4.0,1997-01-01 10:20:51,1995,5,1997,1,215,2
65,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,182.0,4.0,2003-09-11 14:13:41,1995,5,2003,9,215,8
66,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,185.0,4.0,2003-02-03 22:37:10,1995,5,2003,2,215,8
67,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,186.0,4.0,2002-09-03 19:20:31,1995,5,2002,9,215,7
68,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,191.0,4.0,1996-04-17 16:50:09,1995,5,1996,4,215,1
69,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,193.0,2.0,2015-07-02 17:08:10,1995,5,2015,7,215,20
70,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,200.0,3.5,2008-12-21 19:05:12,1995,5,2008,12,215,13
71,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,201.0,5.0,1999-10-13 08:03:00,1995,5,1999,10,215,4
72,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,202.0,4.0,2000-11-22 20:05:06,1995,5,2000,11,215,5
73,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,206.0,5.0,1996-12-16 19:07:47,1995,5,1996,12,215,1
74,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,213.0,3.5,2011-09-16 18:02:37,1995,5,2011,9,215,16
75,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,214.0,3.0,1997-01-22 12:57:35,1995,5,1997,1,215,2
76,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,216.0,3.0,2000-11-26 04:08:33,1995,5,2000,11,215,5
77,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,217.0,4.0,2000-04-17 03:35:40,1995,5,2000,4,215,5
78,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,219.0,3.5,2007-11-10 07:51:24,1995,5,2007,11,215,12
79,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,220.0,5.0,2008-12-23 18:06:05,1995,5,2008,12,215,13
80,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,223.0,3.5,2008-11-09 05:49:18,1995,5,2008,11,215,13
81,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,226.0,3.5,2004-09-20 06:43:26,1995,5,2004,9,215,9
82,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,229.0,5.0,1996-07-23 17:51:56,1995,5,1996,7,215,1
83,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,232.0,3.5,2004-02-16 18:20:21,1995,5,2004,2,215,9
84,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,233.0,3.0,2018-04-26 22:20:49,1995,5,2018,4,215,23
85,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,234.0,5.0,2001-10-30 02:35:47,1995,5,2001,10,215,6
86,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,239.0,4.0,2008-09-11 18:37:45,1995,5,2008,9,215,13
87,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,240.0,5.0,1996-11-27 19:20:34,1995,5,1996,11,215,1
88,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,247.0,5.0,2016-07-04 14:55:19,1995,5,2016,7,215,21
89,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,249.0,4.0,2012-09-10 22:56:15,1995,5,2012,9,215,17
90,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,252.0,4.5,2017-06-24 06:15:04,1995,5,2017,6,215,22
91,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,254.0,4.5,2007-05-29 13:49:13,1995,5,2007,5,215,12
92,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,263.0,4.0,1999-10-20 01:49:59,1995,5,1999,10,215,4
93,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,264.0,4.0,2006-01-11 11:29:24,1995,5,2006,1,215,11
94,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,266.0,2.0,1999-12-20 05:59:02,1995,5,1999,12,215,4
95,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,269.0,5.0,1996-12-17 23:30:23,1995,5,1996,12,215,1
96,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,270.0,5.0,1997-01-22 07:38:48,1995,5,1997,1,215,2
97,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,273.0,5.0,1996-06-27 07:40:34,1995,5,1996,6,215,1
98,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,274.0,4.0,2007-02-13 23:42:38,1995,5,2007,2,215,12
99,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,275.0,5.0,2003-03-31 02:08:04,1995,5,2003,3,215,8
100,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,276.0,4.0,1997-03-14 14:39:44,1995,5,1997,3,215,2
101,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,277.0,4.0,1997-04-23 16:26:34,1995,5,1997,4,215,2
102,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,279.0,3.0,2017-09-26 02:54:55,1995,5,2017,9,215,22
103,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,280.0,4.5,2012-09-23 21:21:13,1995,5,2012,9,215,17
104,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,282.0,4.5,2013-09-06 19:28:34,1995,5,2013,9,215,18
105,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,283.0,3.0,1998-07-23 21:00:02,1995,5,1998,7,215,3
106,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,288.0,4.5,2003-06-02 15:47:49,1995,5,2003,6,215,8
107,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,290.0,4.0,2000-11-24 02:04:24,1995,5,2000,11,215,5
108,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,291.0,4.0,2016-01-17 17:26:07,1995,5,2016,1,215,21
109,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,292.0,4.0,2008-08-25 00:43:20,1995,5,2008,8,215,13
110,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,293.0,3.0,2003-02-10 09:54:46,1995,5,2003,2,215,8
111,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,298.0,2.0,2015-11-14 16:24:17,1995,5,2015,11,215,20
112,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,304.0,5.0,1997-12-06 17:12:24,1995,5,1997,12,215,2
113,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,307.0,4.0,2007-08-03 17:08:13,1995,5,2007,8,215,12
114,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,314.0,3.0,1996-06-10 09:18:00,1995,5,1996,6,215,1
115,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,322.0,3.5,2008-08-02 11:23:26,1995,5,2008,8,215,13
116,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,323.0,3.5,2015-01-30 17:52:43,1995,5,2015,1,215,20
117,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,328.0,5.0,2017-05-08 02:31:05,1995,5,2017,5,215,22
118,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,330.0,4.0,2010-10-01 03:48:30,1995,5,2010,10,215,15
119,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,332.0,4.0,2012-11-11 22:19:00,1995,5,2012,11,215,17
120,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,334.0,3.5,2008-10-31 18:24:26,1995,5,2008,10,215,13
121,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,336.0,4.0,2005-07-24 17:48:49,1995,5,2005,7,215,10
122,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,337.0,4.0,1997-04-05 15:55:15,1995,5,1997,4,215,2
123,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,339.0,4.0,2016-04-09 06:31:10,1995,5,2016,4,215,21
124,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,341.0,5.0,2015-08-16 18:48:59,1995,5,2015,8,215,20
125,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,347.0,5.0,1996-11-10 17:13:06,1995,5,1996,11,215,1
126,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,350.0,4.0,1997-05-29 21:22:11,1995,5,1997,5,215,2
127,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,353.0,5.0,1996-05-12 22:21:25,1995,5,1996,5,215,1
128,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,357.0,5.0,2012-09-25 21:56:24,1995,5,2012,9,215,17
129,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,359.0,4.0,2007-12-20 00:53:43,1995,5,2007,12,215,12
130,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,364.0,5.0,1997-07-21 00:02:46,1995,5,1997,7,215,2
131,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,367.0,5.0,2001-08-14 17:52:30,1995,5,2001,8,215,6
132,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,372.0,3.0,1997-09-16 13:27:23,1995,5,1997,9,215,2
133,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,373.0,3.0,1996-11-01 06:36:12,1995,5,1996,11,215,1
134,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,378.0,4.5,2015-10-20 13:26:16,1995,5,2015,10,215,20
135,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,380.0,5.0,2017-04-28 22:59:05,1995,5,2017,4,215,22
136,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,381.0,3.5,2006-11-24 15:54:13,1995,5,2006,11,215,11
137,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,382.0,4.5,2018-01-05 14:30:28,1995,5,2018,1,215,23
138,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,385.0,4.0,1996-06-13 18:47:22,1995,5,1996,6,215,1
139,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,389.0,5.0,1997-03-09 19:02:54,1995,5,1997,3,215,2
140,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,391.0,3.0,2002-09-18 22:27:57,1995,5,2002,9,215,7
141,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,396.0,5.0,2005-03-24 18:23:46,1995,5,2005,3,215,10
142,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,399.0,4.0,2006-12-27 11:53:48,1995,5,2006,12,215,11
143,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,401.0,3.5,2017-11-12 01:35:50,1995,5,2017,11,215,22
144,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,411.0,5.0,1996-06-23 12:15:55,1995,5,1996,6,215,1
145,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,412.0,2.0,1999-10-05 09:05:53,1995,5,1999,10,215,4
146,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,414.0,4.0,2000-06-19 18:08:47,1995,5,2000,6,215,5
147,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,420.0,4.0,2008-08-08 14:53:11,1995,5,2008,8,215,13
148,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,422.0,4.0,2001-04-02 01:01:47,1995,5,2001,4,215,6
149,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,432.0,2.5,2011-09-19 00:17:37,1995,5,2011,9,215,16
150,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,434.0,4.0,2010-04-07 01:40:02,1995,5,2010,4,215,15
151,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,436.0,4.0,1996-05-31 07:59:31,1995,5,1996,5,215,1
152,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,438.0,4.5,2005-01-13 21:07:49,1995,5,2005,1,215,10
153,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,443.0,4.0,2017-08-03 01:08:02,1995,5,2017,8,215,22
154,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,448.0,5.0,2002-04-18 10:44:21,1995,5,2002,4,215,7
155,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,451.0,5.0,1997-01-24 06:59:25,1995,5,1997,1,215,2
156,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,453.0,5.0,2001-11-17 03:13:17,1995,5,2001,11,215,6
157,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,456.0,5.0,1997-02-25 15:08:28,1995,5,1997,2,215,2
158,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,460.0,4.5,2013-01-26 05:18:25,1995,5,2013,1,215,18
159,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,462.0,1.5,2006-07-27 22:00:53,1995,5,2006,7,215,11
160,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,468.0,4.0,1996-05-06 16:34:04,1995,5,1996,5,215,1
161,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,469.0,4.0,2000-08-03 21:08:08,1995,5,2000,8,215,5
162,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,470.0,4.0,1996-11-28 23:47:05,1995,5,1996,11,215,1
163,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,471.0,5.0,2017-06-05 14:10:20,1995,5,2017,6,215,22
164,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,474.0,4.0,2001-01-04 02:36:00,1995,5,2001,1,215,6
165,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,476.0,4.0,1996-06-17 14:24:07,1995,5,1996,6,215,1
166,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,477.0,4.0,2008-01-21 18:20:36,1995,5,2008,1,215,13
167,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,480.0,3.0,2007-05-14 21:26:44,1995,5,2007,5,215,12
168,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,483.0,4.0,2007-05-04 15:38:50,1995,5,2007,5,215,12
169,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,484.0,4.5,2012-07-14 19:59:09,1995,5,2012,7,215,17
170,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,488.0,4.5,2005-04-01 19:00:25,1995,5,2005,4,215,10
171,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,490.0,3.5,2012-02-03 00:35:05,1995,5,2012,2,215,17
172,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,492.0,4.0,1997-05-18 17:19:09,1995,5,1997,5,215,2
173,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,500.0,4.0,2001-11-12 01:15:55,1995,5,2001,11,215,6
174,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,504.0,4.0,2003-09-15 16:51:35,1995,5,2003,9,215,8
175,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,509.0,4.0,2015-07-04 06:45:43,1995,5,2015,7,215,20
176,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,514.0,4.0,2018-08-10 03:40:00,1995,5,2018,8,215,23
177,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,517.0,4.0,2017-02-24 16:39:03,1995,5,2017,2,215,22
178,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,522.0,3.0,2009-09-19 07:17:54,1995,5,2009,9,215,14
179,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,524.0,4.0,1996-12-26 13:54:26,1995,5,1996,12,215,1
180,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,525.0,4.0,2016-10-14 20:12:53,1995,5,2016,10,215,21
181,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,528.0,2.5,2014-02-07 01:30:05,1995,5,2014,2,215,19
182,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,529.0,3.0,1997-02-10 14:00:16,1995,5,1997,2,215,2
183,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,533.0,5.0,2015-02-24 04:55:40,1995,5,2015,2,215,20
184,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,534.0,4.0,2016-04-04 16:39:57,1995,5,2016,4,215,21
185,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,541.0,3.0,1996-06-24 19:03:47,1995,5,1996,6,215,1
186,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,544.0,3.0,1996-12-15 22:22:17,1995,5,1996,12,215,1
187,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,550.0,4.0,2017-03-05 15:40:41,1995,5,2017,3,215,22
188,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,555.0,4.0,2001-01-06 01:55:59,1995,5,2001,1,215,6
189,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,559.0,5.0,1997-05-31 16:22:38,1995,5,1997,5,215,2
190,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,560.0,3.0,2016-07-27 21:03:33,1995,5,2016,7,215,21
191,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,561.0,4.0,2017-04-02 00:58:01,1995,5,2017,4,215,22
192,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,562.0,4.5,2013-05-18 16:19:57,1995,5,2013,5,215,18
193,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,567.0,3.5,2018-05-02 18:33:21,1995,5,2018,5,215,23
194,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,570.0,4.0,2007-06-10 12:03:09,1995,5,2007,6,215,12
